class_name,feature,coefficient,abs_coefficient
YES,54 15,0.00018928333721098767,0.00018928333721098767
YES,and copy,0.00018924235931843718,0.00018924235931843718
YES,also the,0.00018923677421507566,0.00018923677421507566
YES,47 22,-0.0001892349346711408,0.0001892349346711408
YES,576,-0.00018922364424353322,0.00018922364424353322
YES,as each,-0.0001891904683878491,0.0001891904683878491
YES,as fast,0.00018918725022276157,0.00018918725022276157
YES,regularizes the,-0.00018917409330826017,0.00018917409330826017
YES,the shared,-0.00018916188982261373,0.00018916188982261373
YES,cases when,-0.00018914939423674424,0.00018914939423674424
YES,the off,0.00018912846221804365,0.00018912846221804365
YES,exemplifies,-0.00018912694000216526,0.00018912694000216526
YES,years,-0.0001890750419506373,0.0001890750419506373
YES,bhojanapalli,0.00018906777745893012,0.00018906777745893012
YES,burns et,-0.0001890000141777253,0.0001890000141777253
YES,effectively mitigates,0.00018896714261357688,0.00018896714261357688
YES,methods suffer,-0.00018890302976206944,0.00018890302976206944
YES,input from,0.00018882098075869745,0.00018882098075869745
YES,best or,-0.0001888025437460677,0.0001888025437460677
YES,endpoints,0.00018879274800755208,0.00018879274800755208
YES,strategically,0.0001887839462581555,0.0001887839462581555
YES,nlp,-0.00018877960679060892,0.00018877960679060892
YES,establish an,0.00018877119691942514,0.00018877119691942514
YES,end up,0.00018865949994807338,0.00018865949994807338
YES,seconds the,-0.00018861339845892866,0.00018861339845892866
YES,resolving,0.0001885739994879265,0.0001885739994879265
YES,is controlled,0.0001885429105930028,0.0001885429105930028
YES,widely recognized,0.00018853937266559236,0.00018853937266559236
YES,press 2009,-0.00018853557122387098,0.00018853557122387098
YES,instructions are,-0.00018853505250741417,0.00018853505250741417
YES,and jiang,-0.0001884903661562431,0.0001884903661562431
YES,shinn et,-0.00018848559185188462,0.00018848559185188462
YES,queries is,-0.00018844822141203145,0.00018844822141203145
YES,know that,-0.00018842160779697595,0.00018842160779697595
YES,hwang and,-0.00018841602019076362,0.00018841602019076362
YES,83 78,0.00018837993099943704,0.00018837993099943704
YES,73 01,0.0001883750816244922,0.0001883750816244922
YES,irina,0.00018835582000634944,0.00018835582000634944
YES,accepting,-0.00018832932772924288,0.00018832932772924288
YES,inference and,0.00018827693613133795,0.00018827693613133795
YES,siyuan li,-0.000188258763483051,0.000188258763483051
YES,probabilities to,0.0001882497502070295,0.0001882497502070295
YES,the cifar100,0.00018823045900423323,0.00018823045900423323
YES,1in,0.00018822515963996922,0.00018822515963996922
YES,scalability and,-0.00018818107903621469,0.00018818107903621469
YES,ebastien,0.00018817039409515108,0.00018817039409515108
YES,and specificity,0.000188163771154058,0.000188163771154058
YES,salehi,0.00018809423884837663,0.00018809423884837663
YES,setting with,-0.00018804761483544658,0.00018804761483544658
YES,praneeth netrapalli,0.00018801260683597938,0.00018801260683597938
YES,competitor,-0.0001880094622640463,0.0001880094622640463
YES,mei et,0.0001879925893098861,0.0001879925893098861
YES,and combining,0.00018793596844213383,0.00018793596844213383
YES,decreases in,-0.00018791994659425514,0.00018791994659425514
YES,video feature,-0.00018789704301695075,0.00018789704301695075
YES,41 28,-0.0001878367257171838,0.0001878367257171838
YES,chosen to,0.000187825403571799,0.000187825403571799
YES,guohao,-0.00018781760837627745,0.00018781760837627745
YES,view in,-0.00018777276170916225,0.00018777276170916225
YES,the sigmoid,0.00018777035863440096,0.00018777035863440096
YES,is increasingly,0.00018775883447791505,0.00018775883447791505
YES,linear representations,0.0001877466787124245,0.0001877466787124245
YES,hendricks,-0.00018772893217370697,0.00018772893217370697
YES,causes of,0.00018772176521917564,0.00018772176521917564
YES,how our,-0.00018769254073347307,0.00018769254073347307
YES,62 71,0.00018763345540710069,0.00018763345540710069
YES,jordan and,-0.00018761285790664883,0.00018761285790664883
YES,in length,-0.00018755618297063261,0.00018755618297063261
YES,which yields,-0.00018753120498903543,0.00018753120498903543
YES,53 77,-0.0001875226774755632,0.0001875226774755632
YES,impacts of,-0.0001875077633191776,0.0001875077633191776
YES,chao weng,0.00018750123745419695,0.00018750123745419695
YES,yibo,0.00018750049141355788,0.00018750049141355788
YES,kk,-0.00018749843779829997,0.00018749843779829997
YES,capability and,-0.00018744176111332793,0.00018744176111332793
YES,accumulating,0.00018744123374981716,0.00018744123374981716
YES,video in,-0.00018742652201126988,0.00018742652201126988
YES,abed,-0.0001874255466598488,0.0001874255466598488
YES,conflict with,0.0001874122387696801,0.0001874122387696801
YES,is added,-0.00018740167769499712,0.00018740167769499712
YES,st bt,0.00018739467108949554,0.00018739467108949554
YES,sl and,0.00018737632799117898,0.00018737632799117898
YES,maximized,-0.0001873696959567842,0.0001873696959567842
YES,our loss,-0.00018736598354262093,0.00018736598354262093
YES,alippi,-0.00018732648713739789,0.00018732648713739789
YES,cesare alippi,-0.00018732648713739789,0.00018732648713739789
YES,is very,0.00018732615711826377,0.00018732615711826377
YES,intelligence volume,-0.00018731164388606012,0.00018731164388606012
YES,wr,0.0001872675336391728,0.0001872675336391728
YES,conference proceedings,-0.000187236880201772,0.000187236880201772
YES,to extract,-0.00018723122239317475,0.00018723122239317475
YES,by exploiting,0.00018723029156504805,0.00018723029156504805
YES,sundararajan,-0.000187206065897265,0.000187206065897265
YES,distillation we,-0.00018718368905941635,0.00018718368905941635
YES,97 96,-0.0001871417244352667,0.0001871417244352667
YES,these values,-0.0001870924964674921,0.0001870924964674921
YES,jade copet,0.00018705751960454894,0.00018705751960454894
YES,30 38,0.00018704620537942203,0.00018704620537942203
YES,of probabilistic,-0.00018703798838825826,0.00018703798838825826
YES,liang chen,0.0001870339080278065,0.0001870339080278065
YES,32 27,0.00018702004043871125,0.00018702004043871125
YES,quan,0.00018701737605374513,0.00018701737605374513
YES,2013 2013,-0.00018701064206267436,0.00018701064206267436
YES,across tasks,-0.00018700086735470866,0.00018700086735470866
YES,concepts such,-0.00018699241824293025,0.00018699241824293025
YES,graphs advances,0.0001869177272182035,0.0001869177272182035
YES,before we,0.0001869030843140516,0.0001869030843140516
YES,with details,-0.00018687649531103464,0.00018687649531103464
YES,assist in,0.00018687584188212023,0.00018687584188212023
YES,concise and,0.00018686155428065758,0.00018686155428065758
YES,mdp with,-0.0001868607097718791,0.0001868607097718791
YES,enhance their,-0.00018684768391049342,0.00018684768391049342
YES,andreas geiger,-0.00018681063734980237,0.00018681063734980237
YES,offer insights,0.00018677486796247626,0.00018677486796247626
YES,because they,-0.00018676849281062933,0.00018676849281062933
YES,a2 an,0.00018675971404391337,0.00018675971404391337
YES,19 24,-0.00018672674576674525,0.00018672674576674525
YES,schlag,0.00018668375987426365,0.00018668375987426365
YES,docvqa,-0.0001866719398212476,0.0001866719398212476
YES,with update,0.00018661423408294607,0.00018661423408294607
YES,μr,0.00018657506860341157,0.00018657506860341157
YES,th iteration,0.00018652479606425497,0.00018652479606425497
YES,appropriate responses,0.000186507174578053,0.000186507174578053
YES,kan kolmogorov,-0.00018648846670989513,0.00018648846670989513
YES,tegmark kan,-0.00018648846670989513,0.00018648846670989513
YES,yixuan wang,-0.00018648846670989513,0.00018648846670989513
YES,networks proceedings,-0.00018648128861812352,0.00018648128861812352
YES,performance for,-0.00018645637802877318,0.00018645637802877318
YES,to maximize,-0.00018643651470368807,0.00018643651470368807
YES,lti,0.00018640483799426072,0.00018640483799426072
YES,haim,0.0001863775915022544,0.0001863775915022544
YES,of producing,0.00018636754192008595,0.00018636754192008595
YES,indeed the,0.0001863647294621854,0.0001863647294621854
YES,recovers the,0.00018632235377546638,0.00018632235377546638
YES,43rd,0.0001863189898993774,0.0001863189898993774
YES,of weight,0.0001863157779347336,0.0001863157779347336
YES,are clustered,-0.00018630060487291104,0.00018630060487291104
YES,for pythia,-0.0001862923312047299,0.0001862923312047299
YES,most layers,0.00018628304313238496,0.00018628304313238496
YES,context is,0.00018628132630054748,0.00018628132630054748
YES,an intrinsic,0.00018628052491620847,0.00018628052491620847
YES,inputs or,-0.00018627623863178347,0.00018627623863178347
YES,79 01,0.00018625847465224266,0.00018625847465224266
YES,2025 corollary,0.00018617324791979234,0.00018617324791979234
YES,two representative,0.00018615295247197738,0.00018615295247197738
YES,at log,0.00018613602654891006,0.00018613602654891006
YES,the active,0.00018613169413992037,0.00018613169413992037
YES,internet of,-0.00018613146374247253,0.00018613146374247253
YES,only train,0.00018612509259601263,0.00018612509259601263
YES,baptiste rozi,0.00018605675100306457,0.00018605675100306457
YES,by looking,0.00018601952749540908,0.00018601952749540908
YES,intuition that,0.00018601234170288844,0.00018601234170288844
YES,using reinforcement,0.00018601155509306584,0.00018601155509306584
YES,hsin,-0.00018593496560264885,0.00018593496560264885
YES,russakovsky et,0.0001859346849500304,0.0001859346849500304
YES,have access,0.00018589393585952086,0.00018589393585952086
YES,depicting,-0.00018588631472366967,0.00018588631472366967
YES,loss at,0.00018587400973615366,0.00018587400973615366
YES,overhead we,-0.00018586483703709436,0.00018586483703709436
YES,is identifiable,0.00018586448109101264,0.00018586448109101264
YES,romano,-0.00018583055022784446,0.00018583055022784446
YES,consolidate,-0.00018581290791631287,0.00018581290791631287
YES,made more,0.00018578331979881432,0.00018578331979881432
YES,obstacle,-0.00018569484792760953,0.00018569484792760953
YES,first column,-0.00018568069398695335,0.00018568069398695335
YES,at specific,-0.00018561903034749588,0.00018561903034749588
YES,lucas beyer,0.0001856056805022043,0.0001856056805022043
YES,ambrose slone,0.00018559628671856803,0.00018559628671856803
YES,slone,0.00018559628671856803,0.00018559628671856803
YES,81 57,-0.0001855919645445235,0.0001855919645445235
YES,operator as,0.00018554643330565625,0.00018554643330565625
YES,allows us,-0.00018551353527496923,0.00018551353527496923
YES,pathological,0.00018551248107976845,0.00018551248107976845
YES,work should,0.00018550806055674823,0.00018550806055674823
YES,jawahar,-0.00018550295129647507,0.00018550295129647507
YES,05 12,0.00018537483576906044,0.00018537483576906044
YES,reflection of,0.00018534501167611467,0.00018534501167611467
YES,data under,-0.00018534032648493393,0.00018534032648493393
YES,stephen boyd,-0.00018531467075534727,0.00018531467075534727
YES,susceptible,-0.00018530986502935583,0.00018530986502935583
YES,susceptible to,-0.00018530986502935583,0.00018530986502935583
YES,shallow neural,0.0001852858387267159,0.0001852858387267159
YES,same label,0.0001852653733742837,0.0001852653733742837
YES,of table,-0.00018523257507406128,0.00018523257507406128
YES,to showcase,0.00018521257420579378,0.00018521257420579378
YES,of 99,0.00018519940060157547,0.00018519940060157547
YES,micikevicius,0.00018514677035144718,0.00018514677035144718
YES,aravind srinivas,-0.00018514656374599207,0.00018514656374599207
YES,achieves performance,-0.0001850875455802177,0.0001850875455802177
YES,alexandru,0.00018508482311622654,0.00018508482311622654
YES,objects,0.00018507911148991246,0.00018507911148991246
YES,nos,0.00018503760725845317,0.00018503760725845317
YES,of patients,-0.00018499007573864745,0.00018499007573864745
YES,kinds,0.00018496442154431847,0.00018496442154431847
YES,kinds of,0.00018496442154431847,0.00018496442154431847
YES,generalizability and,-0.00018487377443471466,0.00018487377443471466
YES,most efficient,-0.00018482360069434545,0.00018482360069434545
YES,are discussed,-0.00018481543443686348,0.00018481543443686348
YES,deeper into,0.00018481287916421562,0.00018481287916421562
YES,11 66,0.00018480303172233606,0.00018480303172233606
YES,same training,0.00018475907755397837,0.00018475907755397837
YES,algorithms the,0.00018473307862363353,0.00018473307862363353
YES,2006 and,-0.00018471837560804505,0.00018471837560804505
YES,rep,0.0001846710626989846,0.0001846710626989846
YES,squad,0.0001846619134396128,0.0001846619134396128
YES,the perfect,0.00018463664019326587,0.00018463664019326587
YES,82 13,0.00018463558930401858,0.00018463558930401858
YES,notice,-0.00018462828680146647,0.00018462828680146647
YES,as these,0.00018457195492312036,0.00018457195492312036
YES,01 72,0.00018456560994485854,0.00018456560994485854
YES,bias we,0.00018452096982678952,0.00018452096982678952
YES,and expert,-0.00018449641862231287,0.00018449641862231287
YES,pre activations,-0.00018446997871992602,0.00018446997871992602
YES,binary classification,0.00018442166437747918,0.00018442166437747918
YES,modeling tasks,0.0001843898056730775,0.0001843898056730775
YES,since and,-0.00018438026215374377,0.00018438026215374377
YES,to highlight,-0.000184378266672762,0.000184378266672762
YES,zhang 2024,0.00018436201408024642,0.00018436201408024642
YES,specific questions,-0.0001843271307654311,0.0001843271307654311
YES,80 79,0.00018432413832968436,0.00018432413832968436
YES,15 10,-0.00018429897795025558,0.00018429897795025558
YES,learning but,0.00018425053192573128,0.00018425053192573128
YES,condition the,0.00018419373268430077,0.00018419373268430077
YES,can in,-0.00018410242384748576,0.00018410242384748576
YES,rule of,0.00018406050140758732,0.00018406050140758732
YES,decisions and,0.00018405387636343434,0.00018405387636343434
YES,danihelka,-0.00018403602217665566,0.00018403602217665566
YES,ivo danihelka,-0.00018403602217665566,0.00018403602217665566
YES,of moving,-0.0001840279460323318,0.0001840279460323318
YES,an application,-0.00018400373206370067,0.00018400373206370067
YES,1000 epochs,0.0001839971618193203,0.0001839971618193203
YES,limit for,-0.00018396799785874314,0.00018396799785874314
YES,mikayel,0.00018393604652521716,0.00018393604652521716
YES,91 97,0.00018389583129953737,0.00018389583129953737
YES,four distinct,-0.00018388604753981038,0.00018388604753981038
YES,benchmark performance,-0.0001838832703979544,0.0001838832703979544
YES,weights by,-0.00018387496829234991,0.00018387496829234991
YES,is formally,0.0001838370745155325,0.0001838370745155325
YES,different in,-0.00018375925403535848,0.00018375925403535848
YES,hongseok namkoong,0.00018374781391200385,0.00018374781391200385
YES,zaharia and,-0.00018373374637547295,0.00018373374637547295
YES,for designing,0.0001837186493862692,0.0001837186493862692
YES,applications including,0.00018370787265104804,0.00018370787265104804
YES,arithmetic tasks,0.00018370457393626814,0.00018370457393626814
YES,views we,-0.0001837004210999096,0.0001837004210999096
YES,graphs in,0.0001836846572305343,0.0001836846572305343
YES,and discussion,-0.00018368081754768458,0.00018368081754768458
YES,approaches while,-0.00018365431434945928,0.00018365431434945928
YES,anima,-0.00018364933550577808,0.00018364933550577808
YES,from error,-0.00018361954573923458,0.00018361954573923458
YES,adopted for,-0.0001835886357589304,0.0001835886357589304
YES,of universal,0.00018358504106688912,0.00018358504106688912
YES,the he,0.00018355051812249092,0.00018355051812249092
YES,sarah wiegreffe,-0.00018351044767682664,0.00018351044767682664
YES,on gt,0.00018348632257175006,0.00018348632257175006
YES,tensorflow org,0.0001834489267265811,0.0001834489267265811
YES,on those,0.00018338766495454265,0.00018338766495454265
YES,bhaskar,0.00018338293597037274,0.00018338293597037274
YES,43 52,0.00018337420398839658,0.00018337420398839658
YES,2020 emnlp,-0.00018336398900660694,0.00018336398900660694
YES,policy on,0.00018335736906861162,0.00018335736906861162
YES,abs 2103,-0.0001833520649829658,0.0001833520649829658
YES,the pairs,-0.00018332944264894507,0.00018332944264894507
YES,barati,-0.00018330433271369778,0.00018330433271369778
YES,barati farimani,-0.00018330433271369778,0.00018330433271369778
YES,up we,0.00018330233294167324,0.00018330233294167324
YES,to break,-0.00018329982076973687,0.00018329982076973687
YES,integrated with,-0.00018329323646577378,0.00018329323646577378
YES,information extraction,0.0001832407450023917,0.0001832407450023917
YES,from noise,-0.0001832397028188378,0.0001832397028188378
YES,unlike other,-0.00018319845117049086,0.00018319845117049086
YES,curves of,-0.00018317869681017343,0.00018317869681017343
YES,helping,0.00018317075648889865,0.00018317075648889865
YES,combine,0.00018314652631631347,0.00018314652631631347
YES,as context,0.00018309299119620624,0.00018309299119620624
YES,serafini,-0.0001830496869308436,0.0001830496869308436
YES,generalizers,0.0001830259956602446,0.0001830259956602446
YES,bengio wallach,0.00018300385940968106,0.00018300385940968106
YES,for pruning,0.00018292517667243814,0.00018292517667243814
YES,explainability and,0.0001829057749250207,0.0001829057749250207
YES,zhang yu,-0.00018290399066295363,0.00018290399066295363
YES,but their,-0.0001828955532373501,0.0001828955532373501
YES,jun,0.00018288552352866251,0.00018288552352866251
YES,our extensive,-0.00018288090085615677,0.00018288090085615677
YES,can substantially,0.0001828391355519763,0.0001828391355519763
YES,perturbations,0.00018283777461654933,0.00018283777461654933
YES,effective in,0.0001827964728114059,0.0001827964728114059
YES,the supervision,0.00018278742899996146,0.00018278742899996146
YES,lars,0.00018278489583588834,0.00018278489583588834
YES,query the,-0.00018277706917479937,0.00018277706917479937
YES,permits,0.0001827759925101212,0.0001827759925101212
YES,generation performance,0.0001827597391905507,0.0001827597391905507
YES,occupancies,0.00018274697064457775,0.00018274697064457775
YES,preferences arxiv,0.00018271478359574786,0.00018271478359574786
YES,with pytorch,0.00018262216479154417,0.00018262216479154417
YES,min lin,-0.00018260629770071627,0.00018260629770071627
YES,and samples,-0.00018259698908665143,0.00018259698908665143
YES,abhinav jauhri,0.00018256663540046757,0.00018256663540046757
YES,dubey abhinav,0.00018256663540046757,0.00018256663540046757
YES,jauhri,0.00018256663540046757,0.00018256663540046757
YES,value we,-0.00018253034443990995,0.00018253034443990995
YES,of environments,0.00018251161839845397,0.00018251161839845397
YES,2021 alexander,-0.0001824448712596334,0.0001824448712596334
YES,jared casper,-0.0001823363783536942,0.0001823363783536942
YES,cases it,-0.00018229977614657873,0.00018229977614657873
YES,and architectures,-0.00018229247161315808,0.00018229247161315808
YES,agentic workflows,0.00018225935406152846,0.00018225935406152846
YES,learnability,-0.00018224466291745148,0.00018224466291745148
YES,abundant,-0.0001822040432552797,0.0001822040432552797
YES,activity of,-0.00018213467519326702,0.00018213467519326702
YES,70 40,0.000182132713677462,0.000182132713677462
YES,overlooked in,0.00018211711666217672,0.00018211711666217672
YES,for ensuring,0.00018210696213154617,0.00018210696213154617
YES,chan mohammad,-0.00018210259762674297,0.00018210259762674297
YES,gritsenko william,-0.00018210259762674297,0.00018210259762674297
YES,salimans alexey,-0.00018210259762674297,0.00018210259762674297
YES,content of,-0.00018209891597534945,0.00018209891597534945
YES,benchmarking and,0.0001820667296138759,0.0001820667296138759
YES,we attempt,0.00018205813221937713,0.00018205813221937713
YES,88 38,0.00018203691826412886,0.00018203691826412886
YES,frontal,-0.00018201912102435114,0.00018201912102435114
YES,the signal,-0.00018201358783519696,0.00018201358783519696
YES,guessing,0.0001820086806438631,0.0001820086806438631
YES,cer,0.00018199401303619972,0.00018199401303619972
YES,corresponding author,-0.00018191980238633994,0.00018191980238633994
YES,and dan,0.00018189662191849128,0.00018189662191849128
YES,mm,-0.000181887705855277,0.000181887705855277
YES,shuang li,0.00018188614063189618,0.00018188614063189618
YES,not include,0.00018178050050711433,0.00018178050050711433
YES,ofer,-0.00018172657909643747,0.00018172657909643747
YES,experimental validation,-0.00018167807495689549,0.00018167807495689549
YES,datasets or,0.00018167694870426041,0.00018167694870426041
YES,60 14,0.0001816747846170758,0.0001816747846170758
YES,matrices on,-0.00018162905965175973,0.00018162905965175973
YES,construct two,0.00018162644735909253,0.00018162644735909253
YES,rank analysis,-0.00018161006043817773,0.00018161006043817773
YES,any pair,-0.00018159754546599074,0.00018159754546599074
YES,lun wei,0.0001815586372206551,0.0001815586372206551
YES,wei ku,0.0001815586372206551,0.0001815586372206551
YES,ucf101 dataset,0.0001815585548021158,0.0001815585548021158
YES,scaling we,-0.0001815580340839689,0.0001815580340839689
YES,saad falcon,-0.00018155061430511383,0.00018155061430511383
YES,pp 287,-0.00018152886045273492,0.00018152886045273492
YES,34 37,-0.00018151451645659727,0.00018151451645659727
YES,socioeconomic status,-0.00018143765540468805,0.00018143765540468805
YES,alon and,0.00018142638981322033,0.00018142638981322033
YES,and provided,0.00018139177356167363,0.00018139177356167363
YES,11 71,0.0001813912281293039,0.0001813912281293039
YES,underscore the,0.00018139074721745447,0.00018139074721745447
YES,th rule,-0.00018136408969442964,0.00018136408969442964
YES,data visualization,-0.00018136045794718775,0.00018136045794718775
YES,differing,-0.00018135670171418004,0.00018135670171418004
YES,then define,-0.00018133287183883862,0.00018133287183883862
YES,with vit,0.00018128592560243993,0.00018128592560243993
YES,fst,-0.00018126936156397157,0.00018126936156397157
YES,classifiers for,-0.000181241962949364,0.000181241962949364
YES,neurips 2023,0.0001811977095877478,0.0001811977095877478
YES,thorough,-0.00018113901328855185,0.00018113901328855185
YES,generate coherent,-0.00018109067011621836,0.00018109067011621836
YES,platform for,0.00018106627850146727,0.00018106627850146727
YES,why not,0.00018106203351775819,0.00018106203351775819
YES,testset,0.00018101234972322372,0.00018101234972322372
YES,into english,-0.00018096440966040126,0.00018096440966040126
YES,invariance,-0.0001809381905299726,0.0001809381905299726
YES,to take,0.00018092329856033454,0.00018092329856033454
YES,and try,0.0001809174427502853,0.0001809174427502853
YES,quality results,0.00018091651371035045,0.00018091651371035045
YES,43 95,0.0001808810006953463,0.0001808810006953463
YES,immunity,0.00018086156040210947,0.00018086156040210947
YES,sgc,0.00018085988557612275,0.00018085988557612275
YES,learn high,-0.00018079020565948343,0.00018079020565948343
YES,system co,0.0001807484434545796,0.0001807484434545796
YES,compare two,0.00018070579418600946,0.00018070579418600946
YES,geometric information,-0.00018070166062115112,0.00018070166062115112
YES,dimensional subspace,-0.00018066528744307712,0.00018066528744307712
YES,the earlier,0.00018064364959953288,0.00018064364959953288
YES,and fit,0.00018060839408803653,0.00018060839408803653
YES,bruna,-0.00018060250797050632,0.00018060250797050632
YES,parts in,0.00018059928324331117,0.00018059928324331117
YES,wen et,-0.00018058677968086918,0.00018058677968086918
YES,the usual,0.00018056583436906038,0.00018056583436906038
YES,vinh,0.00018046975368881275,0.00018046975368881275
YES,and 23,0.0001804347610487439,0.0001804347610487439
YES,64 12,-0.00018042560999727942,0.00018042560999727942
YES,and dpm,-0.00018041535603049988,0.00018041535603049988
YES,coin,0.00018041457895373865,0.00018041457895373865
YES,as whole,0.00018039127422333638,0.00018039127422333638
YES,csur,-0.00018033643159121965,0.00018033643159121965
YES,sequence,-0.00018031637008336543,0.00018031637008336543
YES,variance explained,-0.0001803128745496919,0.0001803128745496919
YES,jimmy lei,-0.00018030882849394072,0.00018030882849394072
YES,hazards,-0.00018030823008717786,0.00018030823008717786
YES,which measures,0.00018030579368613528,0.00018030579368613528
YES,1139,0.00018028343778334112,0.00018028343778334112
YES,xk is,0.0001802312557886756,0.0001802312557886756
YES,we determine,0.00018021021455635867,0.00018021021455635867
YES,3d generation,0.0001801976667708455,0.0001801976667708455
YES,test for,0.00018018690643173752,0.00018018690643173752
YES,massimiliano pontil,-0.00018010745672331378,0.00018010745672331378
YES,generative replay,0.00018010552834609657,0.00018010552834609657
YES,trust in,0.0001800968625099334,0.0001800968625099334
YES,64 27,0.00018007407106292918,0.00018007407106292918
YES,three core,-0.00018002824229723175,0.00018002824229723175
YES,10 runs,-0.00018001124097498708,0.00018001124097498708
YES,tok,0.00018001059760274548,0.00018001059760274548
YES,the labeling,-0.00017998718499542636,0.00017998718499542636
YES,evidence from,0.0001799350824978578,0.0001799350824978578
YES,2025 conclusion,0.0001799324703294707,0.0001799324703294707
YES,the mdp,-0.00017990722626274184,0.00017990722626274184
YES,openai 2024a,-0.00017990026108359057,0.00017990026108359057
YES,editing in,-0.0001798860160333674,0.0001798860160333674
YES,can address,-0.00017988452871308476,0.00017988452871308476
YES,xinyu zhang,-0.00017984603877600695,0.00017984603877600695
YES,stacks,-0.0001798242353523675,0.0001798242353523675
YES,peng sun,-0.0001798116195322272,0.0001798116195322272
YES,2022 introduces,0.00017978105131179838,0.00017978105131179838
YES,samir yitzhak,-0.00017975785011420059,0.00017975785011420059
YES,yitzhak,-0.00017975785011420059,0.00017975785011420059
YES,yitzhak gadre,-0.00017975785011420059,0.00017975785011420059
YES,68 73,0.00017973680038620664,0.00017973680038620664
YES,07 79,-0.00017973069420687996,0.00017973069420687996
YES,all while,-0.00017971326951219164,0.00017971326951219164
YES,733 734,-0.0001796675714777537,0.0001796675714777537
YES,models these,0.00017966501170016007,0.00017966501170016007
YES,following approximation,0.0001796315770364088,0.0001796315770364088
YES,are parameterized,-0.00017962259580854402,0.00017962259580854402
YES,have some,0.00017960621976355047,0.00017960621976355047
YES,treats the,-0.00017960406534959153,0.00017960406534959153
YES,vit large,0.00017955890956901146,0.00017955890956901146
YES,guidance as,-0.00017955112402695355,0.00017955112402695355
YES,or text,0.0001795279171027721,0.0001795279171027721
YES,time sequence,0.00017951000577716013,0.00017951000577716013
YES,73 62,0.0001795071794103432,0.0001795071794103432
YES,function classes,-0.0001795054982941852,0.0001795054982941852
YES,consulting,-0.0001794794628721089,0.0001794794628721089
YES,smaller in,-0.00017945307781780273,0.00017945307781780273
YES,preprint 2023,-0.00017943443159072094,0.00017943443159072094
YES,the high,-0.0001793926059354557,0.0001793926059354557
YES,a11,-0.00017939229405307215,0.00017939229405307215
YES,pope et,0.00017936000786760573,0.00017936000786760573
YES,57 90,0.00017933762668905133,0.00017933762668905133
YES,at their,0.0001793223807174603,0.0001793223807174603
YES,encoding process,0.00017931985708135104,0.00017931985708135104
YES,thus this,-0.000179315441333474,0.000179315441333474
YES,average we,0.00017928674202057301,0.00017928674202057301
YES,december 10,-0.0001792823131514415,0.0001792823131514415
YES,less data,-0.00017927515650569093,0.00017927515650569093
YES,work addresses,0.00017926224662817217,0.00017926224662817217
YES,bipartite,-0.00017923413953741793,0.00017923413953741793
YES,to random,-0.00017922748804150487,0.00017922748804150487
YES,for base,0.00017922494280839794,0.00017922494280839794
YES,have also,-0.00017920490256974846,0.00017920490256974846
YES,devansh arpit,-0.00017919851711950465,0.00017919851711950465
YES,user data,-0.0001791976850528739,0.0001791976850528739
YES,of avoiding,-0.00017918623445281764,0.00017918623445281764
YES,code publicly,0.00017914258468543706,0.00017914258468543706
YES,is within,-0.0001791353179468213,0.0001791353179468213
YES,ended,-0.00017913374120216819,0.00017913374120216819
YES,small dataset,-0.00017912691095071776,0.00017912691095071776
YES,society conference,0.00017912169810077347,0.00017912169810077347
YES,omit,-0.0001790829468705737,0.0001790829468705737
YES,conference pp,0.000179075509116203,0.000179075509116203
YES,21 24,-0.00017906260037953834,0.00017906260037953834
YES,distance function,-0.00017897544292947868,0.00017897544292947868
YES,investigate how,0.000178955083895827,0.000178955083895827
YES,bagnell,-0.00017894306861378047,0.00017894306861378047
YES,distribution id,0.00017894165099809837,0.00017894165099809837
YES,efficiency our,-0.000178936643638686,0.000178936643638686
YES,04805 2018,0.00017891718035951596,0.00017891718035951596
YES,acyclic graph,-0.00017891506300183953,0.00017891506300183953
YES,directed acyclic,-0.00017891506300183953,0.00017891506300183953
YES,2015 and,0.00017889752010426778,0.00017889752010426778
YES,and lightweight,0.0001788876244419812,0.0001788876244419812
YES,with and,0.00017888608431309655,0.00017888608431309655
YES,in gpu,-0.00017882722520902333,0.00017882722520902333
YES,38 11,0.00017882259073680645,0.00017882259073680645
YES,efficient algorithms,-0.00017881026253858113,0.00017881026253858113
YES,88 77,0.00017879427947847882,0.00017879427947847882
YES,intervention and,0.00017873524313129788,0.00017873524313129788
YES,problem but,0.00017870875517152164,0.00017870875517152164
YES,set xi,-0.00017870452008899248,0.00017870452008899248
YES,and building,0.00017866677804746826,0.00017866677804746826
YES,george dahl,-0.0001786448998088701,0.0001786448998088701
YES,23 pp,0.0001786323081911363,0.0001786323081911363
YES,to proposition,0.00017860053627707549,0.00017860053627707549
YES,addresses the,0.00017858925709854966,0.00017858925709854966
YES,waiting,-0.0001785831118441235,0.0001785831118441235
YES,external,-0.00017857745175981822,0.00017857745175981822
YES,create new,0.00017855520351797957,0.00017855520351797957
YES,visual tokenizers,0.0001784919132075852,0.0001784919132075852
YES,workshop pp,0.0001784530492784159,0.0001784530492784159
YES,33 64,0.0001784466521316775,0.0001784466521316775
YES,millican george,-0.0001784415543563539,0.0001784415543563539
YES,on enhancing,0.00017841841504575353,0.00017841841504575353
YES,to enable,0.00017841728028084456,0.00017841728028084456
YES,prompting for,0.00017840364642763464,0.00017840364642763464
YES,this paradigm,-0.0001783936508075272,0.0001783936508075272
YES,banner,0.00017835270812868726,0.00017835270812868726
